match_type,race_id,platform_a,platform_b,question_a,question_b,market_id_a,market_id_b,implied_prob_a,implied_prob_b,settle_date,category,url_a,url_b,volume_a,volume_b,fuzzy_score
fuzzy,,kalshi,polymarket,Vincent Grenadines vs French Guiana: BTTS — Both Teams To Score,St. Vincent and the Grenadines vs. French Guiana: Both Teams to Score,KXCONCACAFNLBTTS-26SEP26VCTFGU-BTTS,51694358581273626174242628155560075785025321275269067741562759422117904996764,0.615,0.585,2026-09-28,Sports,https://kalshi.com/markets/kxconcacafnlbtts/kxconcacafnlbtts-26sep26vctfgu,https://polymarket.com/event/conl-vin-guy-2026-09-26-more-markets/conl-vin-guy-2026-09-26-btts,0.0,,87.3
fuzzy,,kalshi,polymarket,Floresta vs Santa Cruz FC PE: BTTS — Both Teams To Score,Floresta EC CE vs. Santa Cruz FC PE: Both Teams to Score,KXBRASILEIROCBTTS-26SEP26FLOSTC-BTTS,31712599282402045559008697285594764836387352406540172616228502007337624213457,0.37,0.375,2026-09-28,Sports,https://kalshi.com/markets/kxbrasileirocbtts/kxbrasileirocbtts-26sep26flostc,https://polymarket.com/event/bra3-flo-stc-2026-09-26-more-markets/bra3-flo-stc-2026-09-26-btts,154.0,107.052632,91.6
fuzzy,,kalshi,polymarket,Botafogo vs Maringa: BTTS — Both Teams To Score,Botafogo FC PB vs. Maringa FC PR: Both Teams to Score,KXBRASILEIROCBTTS-26SEP26BFCMRN-BTTS,65633936470645807230876628841302753412700828192092603845576097344993433374651,0.54,0.54,2026-09-28,Sports,https://kalshi.com/markets/kxbrasileirocbtts/kxbrasileirocbtts-26sep26bfcmrn,https://polymarket.com/event/bra3-bot-mp-2026-09-26-more-markets/bra3-bot-mp-2026-09-26-btts,0.0,20.381817,84.2
fuzzy,,kalshi,polymarket,Atlanta vs Miami: Extra Innings — Game goes to extra innings,Will the game go to extra innings?: Atlanta Braves vs. Miami Marlins,KXMLBEXTRAS-26SEP261610ATLMIA-EXTRAS,113382214207104100428057615071772809902082468855643073733366403219544082296206,0.12,0.1,2026-09-28,Sports,https://kalshi.com/markets/kxmlbextras/kxmlbextras-26sep261610atlmia,https://polymarket.com/event/mlb-atl-mia-2026-09-26/mlb-atl-mia-2026-09-26-extra-innings,49.0,,85.0
fuzzy,,kalshi,polymarket,New York M vs Washington: Extra Innings — Game goes to extra innings,Will the game go to extra innings?: New York Mets vs. Washington Nationals,KXMLBEXTRAS-26SEP261605NYMWSH-EXTRAS,95421524803702062749474249699012226333781732450170246485233605221472769402959,0.08,0.085,2026-09-28,Sports,https://kalshi.com/markets/kxmlbextras/kxmlbextras-26sep261605nymwsh,https://polymarket.com/event/mlb-nym-wsh-2026-09-26/mlb-nym-wsh-2026-09-26-extra-innings,211.06,,81.9
fuzzy,,kalshi,polymarket,Los Angeles D vs San Francisco: Extra Innings — Game goes to extra innings,Will the game go to extra innings?: Los Angeles Dodgers vs. San Francisco Giants,KXMLBEXTRAS-26SEP261605LADSF-EXTRAS,47516086227099284337509410065486451801065707079522992864773981029076497841925,0.09,0.095,2026-09-28,Sports,https://kalshi.com/markets/kxmlbextras/kxmlbextras-26sep261605ladsf,https://polymarket.com/event/mlb-lad-sf-2026-09-26/mlb-lad-sf-2026-09-26-extra-innings,293.61,,84.9
fuzzy,,kalshi,polymarket,Montserrat vs Br. Virgin Islands: BTTS — Both Teams To Score,Montserrat vs. British Virgin Islands: Both Teams to Score,KXCONCACAFNLBTTS-26SEP26MSRIVB-BTTS,42470639107667098104774604245203509830519142305928689796704297084610121957863,0.475,0.485,2026-09-28,Sports,https://kalshi.com/markets/kxconcacafnlbtts/kxconcacafnlbtts-26sep26msrivb,https://polymarket.com/event/conl-msr-vgb-2026-09-26-more-markets/conl-msr-vgb-2026-09-26-btts,0.0,,94.6
fuzzy,,kalshi,polymarket,Quilmes vs Guemes: BTTS — Both Teams To Score,Quilmes AC vs. CA Guemes: Both Teams to Score,KXARGNACBBTTS-26SEP26QUIGUE-BTTS,17350015914361605600990403381648718310020094704825153114689716777414440973671,0.395,0.4,2026-09-28,Sports,https://kalshi.com/markets/kxargnacbbtts/kxargnacbbtts-26sep26quigue,https://polymarket.com/event/argpn-qui-gue-2026-09-26-more-markets/argpn-qui-gue-2026-09-26-btts,0.0,270.214785,89.4
fuzzy,,kalshi,polymarket,Ciudad de Bolivar vs Chaco For Ever: BTTS — Both Teams To Score,Club Ciudad de Bolivar vs. CA Chaco For Ever: Both Teams to Score,KXARGNACBBTTS-26SEP26CIUCFE-BTTS,45534686630903239545633978661825424192899973964430996009498244667849386687329,0.405,0.41,2026-09-28,Sports,https://kalshi.com/markets/kxargnacbbtts/kxargnacbbtts-26sep26ciucfe,https://polymarket.com/event/argpn-ciu-cfe-2026-09-26-more-markets/argpn-ciu-cfe-2026-09-26-btts,0.0,11.585366,91.1
fuzzy,,kalshi,polymarket,All Boys vs Santa Fe: BTTS — Both Teams To Score,CA All Boys vs. Colon de Santa Fe: Both Teams to Score,KXARGNACBBTTS-26SEP26ABOCOL-BTTS,87852335169623639619282213331493569913421141814622853525003436689861310480217,0.375,0.365,2026-09-28,Sports,https://kalshi.com/markets/kxargnacbbtts/kxargnacbbtts-26sep26abocol,https://polymarket.com/event/argpn-abo-col-2026-09-26-more-markets/argpn-abo-col-2026-09-26-btts,0.0,,84.5
fuzzy,,kalshi,polymarket,Estudiantes vs San Miguel: BTTS — Both Teams To Score,CA Estudiantes vs. CA San Miguel: Both Teams to Score,KXARGNACBBTTS-26SEP26ESTCASM-BTTS,111403157850961837407236691359060470374238339592430724589925347289800707706608,0.355,0.365,2026-09-28,Sports,https://kalshi.com/markets/kxargnacbbtts/kxargnacbbtts-26sep26estcasm,https://polymarket.com/event/argpn-est-casm-2026-09-26-more-markets/argpn-est-casm-2026-09-26-btts,0.0,66.351352,91.1
fuzzy,,kalshi,polymarket,Volendam vs Venlo: BTTS — Both Teams To Score,FC Volendam vs. VVV Venlo: Both Teams to Score,KXEERSTEDIVBTTS-26SEP26VOLVEN-BTTS,92798548636319099563361552235859119659795170073823608048783147113928483580148,0.71,0.695,2026-09-28,Sports,https://kalshi.com/markets/kxeerstedivbtts/kxeerstedivbtts-26sep26volven,https://polymarket.com/event/ned2-vol-ven-2026-09-26-more-markets/ned2-vol-ven-2026-09-26-btts,1147.94,1974.444836,88.4
fuzzy,,kalshi,polymarket,Maastricht vs Helmond: BTTS — Both Teams To Score,MVV Maastricht vs. Helmond Sport: Both Teams to Score,KXEERSTEDIVBTTS-26SEP26MAAHEL-BTTS,107420398865242761616590855567023500648226018593383339872869445715435573725157,0.63,0.625,2026-09-28,Sports,https://kalshi.com/markets/kxeerstedivbtts/kxeerstedivbtts-26sep26maahel,https://polymarket.com/event/ned2-maa-hel-2026-09-26-more-markets/ned2-maa-hel-2026-09-26-btts,786.91,1526.066616,84.5
fuzzy,,kalshi,polymarket,Emmen vs Oss: BTTS — Both Teams To Score,FC Emmen vs. TOP Oss: Both Teams to Score,KXEERSTEDIVBTTS-26SEP26EMMOSS-BTTS,96835418761217933434068835671220760307402170958024509189688024347127706250451,0.61,0.605,2026-09-28,Sports,https://kalshi.com/markets/kxeerstedivbtts/kxeerstedivbtts-26sep26emmoss,https://polymarket.com/event/ned2-emm-oss-2026-09-26-more-markets/ned2-emm-oss-2026-09-26-btts,1.77,1046.8114369999998,84.2
fuzzy,,kalshi,polymarket,Breda vs FC Eindhoven: BTTS — Both Teams To Score,NAC Breda vs. FC Eindhoven: Both Teams to Score,KXEERSTEDIVBTTS-26SEP26BREEIN-BTTS,64393501211833862677235150697331808022250078702286095839000686771968442869916,0.6,0.595,2026-09-28,Sports,https://kalshi.com/markets/kxeerstedivbtts/kxeerstedivbtts-26sep26breein,https://polymarket.com/event/ned2-bre-ein-2026-09-26-more-markets/ned2-bre-ein-2026-09-26-btts,16.37,948.82184,90.1
fuzzy,,kalshi,polymarket,Slovakia vs Moldova: First Team to Score — Slovakia,Slovakia to score first vs. Moldova?,KXUEFANLFTTS-26SEP26SVKMDA-SVK,44240041642970667955860852016202827049551477018301536311788873878845224858847,0.81,0.815,2026-09-29,Sports,https://kalshi.com/markets/kxuefanlftts/kxuefanlftts-26sep26svkmda,https://polymarket.com/event/unl-svk-mol-2026-09-26-first-to-score/unl-svk-mol-2026-09-26-first-to-score-home,48.0,,82.9
fuzzy,,kalshi,polymarket,Slovakia vs Moldova: First Team to Score — Moldova,Moldova to score first vs. Slovakia?,KXUEFANLFTTS-26SEP26SVKMDA-MDA,27695122903872280663532994962080797868975354756953762893184842833329026766337,0.135,0.125,2026-09-29,Sports,https://kalshi.com/markets/kxuefanlftts/kxuefanlftts-26sep26svkmda,https://polymarket.com/event/unl-svk-mol-2026-09-26-first-to-score/unl-svk-mol-2026-09-26-first-to-score-away,0.0,,84.0
fuzzy,,kalshi,polymarket,North Macedonia vs Switzerland: First Team to Score — Switzerland,Switzerland to score first vs. North Macedonia?,KXUEFANLFTTS-26SEP26MKDSUI-SUI,39812855337709024993941704327343371734126335760168228479440590337084203483110,0.74,0.715,2026-09-29,Sports,https://kalshi.com/markets/kxuefanlftts/kxuefanlftts-26sep26mkdsui,https://polymarket.com/event/unl-mac-che-2026-09-26-first-to-score/unl-mac-che-2026-09-26-first-to-score-away,24.0,61.219999,84.1
fuzzy,,kalshi,polymarket,England vs Spain: First Team to Score — England,England to score first vs. Spain?,KXUEFANLFTTS-26SEP26ENGESP-ENG,50738513567170531110934870261371505186836075145826497935672586848836473424458,0.4,0.38,2026-09-29,Sports,https://kalshi.com/markets/kxuefanlftts/kxuefanlftts-26sep26engesp,https://polymarket.com/event/unl-eng-esp-2026-09-26-first-to-score/unl-eng-esp-2026-09-26-first-to-score-home,25.02,182.750488,82.7
fuzzy,,kalshi,polymarket,England vs Spain: First Team to Score — Spain,Spain to score first vs. England?,KXUEFANLFTTS-26SEP26ENGESP-ESP,111026189688040582425510504447258488458646461637121011797015646168432551129446,0.57,0.56,2026-09-29,Sports,https://kalshi.com/markets/kxuefanlftts/kxuefanlftts-26sep26engesp,https://polymarket.com/event/unl-eng-esp-2026-09-26-first-to-score/unl-eng-esp-2026-09-26-first-to-score-away,100.05,97.515051,84.9
fuzzy,,kalshi,polymarket,Czechia vs Croatia: First Team to Score — Czechia,Czechia to score first vs. Croatia?,KXUEFANLFTTS-26SEP26CZECRO-CZE,64740196439416699394261898063559166648525538730759743450760454488559790909328,0.385,0.375,2026-09-29,Sports,https://kalshi.com/markets/kxuefanlftts/kxuefanlftts-26sep26czecro,https://polymarket.com/event/unl-cze-hrv-2026-09-26-first-to-score/unl-cze-hrv-2026-09-26-first-to-score-home,0.0,,83.5
fuzzy,,kalshi,polymarket,Czechia vs Croatia: First Team to Score — Croatia,Croatia to score first vs. Czechia?,KXUEFANLFTTS-26SEP26CZECRO-CRO,75209127921057207652350404963297089598240869449542267353269799017073762968767,0.555,0.535,2026-09-29,Sports,https://kalshi.com/markets/kxuefanlftts/kxuefanlftts-26sep26czecro,https://polymarket.com/event/unl-cze-hrv-2026-09-26-first-to-score/unl-cze-hrv-2026-09-26-first-to-score-away,0.0,1.851852,83.5
fuzzy,,kalshi,polymarket,Kansas City vs Denver Summit FC: BTTS — Both Teams To Score,Kansas City Current vs. Denver Summit FC: Both Teams to Score,KXNWSLBTTS-26SEP26KCDEN-BTTS,87183299019402409590530069464204054770226017845953553885506761797409188903300,0.71,0.735,2026-09-28,Sports,https://kalshi.com/markets/kxnwslbtts/kxnwslbtts-26sep26kcden,https://polymarket.com/event/nwsl-kcc-den-2026-09-26-more-markets/nwsl-kcc-den-2026-09-26-btts,983.89,105.470587,88.7
fuzzy,,kalshi,polymarket,Tenerife vs Cadiz: BTTS — Both Teams To Score,CD Tenerife vs. Cádiz CF: Both Teams to Score,KXLALIGA2BTTS-26SEP26TENCAD-BTTS,2459538129158597343043078771888104883582184919608806625918540485134455710882,0.47,0.405,2026-09-28,Sports,https://kalshi.com/markets/kxlaliga2btts/kxlaliga2btts-26sep26tencad,https://polymarket.com/event/es2-cdt-cad-2026-09-26-more-markets/es2-cdt-cad-2026-09-26-btts,2427.17,848.511517,87.1
fuzzy,,kalshi,polymarket,Celta Fortuna vs Sabadell: BTTS — Both Teams To Score,Celta Fortuna vs. CE Sabadell FC: Both Teams to Score,KXLALIGA2BTTS-26SEP26RCCSAB-BTTS,80659642626574885407738687939109407955080007526495713540704187616626849484393,0.53,0.78,2026-09-28,Sports,https://kalshi.com/markets/kxlaliga2btts/kxlaliga2btts-26sep26rccsab,https://polymarket.com/event/es2-cel-sab-2026-09-26-more-markets/es2-cel-sab-2026-09-26-btts,1427.09,2234.559545,91.1
fuzzy,,kalshi,polymarket,Faroe Islands vs Kazakhstan: First Team to Score — Faroe Islands,Faroe Islands to score first vs. Kazakhstan?,KXUEFANLFTTS-26SEP26FROKAZ-FRO,24794186480018752631045553743090025414031565887196241685466875902399560676893,0.995,0.9885,2026-09-28,Sports,https://kalshi.com/markets/kxuefanlftts/kxuefanlftts-26sep26frokaz,https://polymarket.com/event/unl-far-kaz-2026-09-26-first-to-score/unl-far-kaz-2026-09-26-first-to-score-home,430.97,54.16,81.6
fuzzy,,kalshi,polymarket,Bulgaria vs Luxembourg: First Team to Score — Bulgaria,Bulgaria to score first vs. Luxembourg?,KXUEFANLFTTS-26SEP26BULLUX-BUL,66096949461685437322946001583749136513414950899523741960349755486822951818253,0.91,0.91,2026-09-28,Sports,https://kalshi.com/markets/kxuefanlftts/kxuefanlftts-26sep26bullux,https://polymarket.com/event/unl-bul-lux-2026-09-26-first-to-score/unl-bul-lux-2026-09-26-first-to-score-home,343.12,136.57999999999998,84.1
fuzzy,,polymarket,predictit,Will Trump meet with Pope Leo XIV in 2026?,Will Trump meet with Pope Leo in 2026? — Will Trump meet with Pope Leo in 2026?,65010487040936466597267185412491985361570642285166438358723811499766235473448,34445,0.0345,0.045,2027-01-02,Politics,https://polymarket.com/event/who-will-trump-meet-with-in-2026/will-trump-meet-with-pope-leo-xiv-in-2026,https://www.predictit.org/markets/detail/8707,30846.011036000007,,92.3
fuzzy,,polymarket,predictit,Will Congress override any veto in 2026?,Will Congress override a veto in 2026? — Will Congress override a veto in 2026?,57034376311603961348585747118614868773649102919261403071621710359790452292609,33363,0.062,0.06,2027-01-01,Politics,https://polymarket.com/event/will-congress-override-any-veto-in-2026-20260624150337322,https://www.predictit.org/markets/detail/8480,15359.159172999996,,96.0
